  3.2627e+02 -5.1641e-02 -4.3298e-02 -4.8896e-02  7.2839e-02 -1.1207e-01  1.0205e-01 -1.5768e-01 -2.6118e-01 -2.2364e-01 -1.3652e-01  1.7726e-01 -1.1882e-01  1.3351e-03 -7.9560e-03  1.1070e-02 -4.1283e-02  2.4647e-02  1.9562e-02  2.3479e-02  2.1857e-02  3.8756e-02  2.6301e-02 -1.6585e-02  5.1583e-03  1.5230e-02  9.4846e-03  3.4761e-02 -7.7229e-04  6.2643e-04 -3.0649e-02 -3.0700e-02  1.6131e-02 -2.2898e-02  4.1985e-02 -1.2030e-02 -1.5173e-03 -1.5296e-01  1.2415e-01 -1.1546e-02 -3.1016e-01  5.0705e-01  1.2073e-01  8.0076e-03  5.0752e-02  2.0354e-02 -8.9201e-02 -3.3017e-01 -1.7114e-01  1.8777e-01 -4.8885e-02  3.8887e-01
  3.4898e+02 -1.3477e-01 -1.1796e-01 -1.0507e-01 -1.0201e-01 -1.6595e-01 -2.4067e-01 -1.0661e-01 -1.4578e-01 -1.7747e-01 -2.6944e-01 -1.4611e-01 -6.6157e-02  3.9123e-03  4.4168e-03  3.7255e-02 -9.1197e-02  7.8778e-02  1.1273e-01  3.9324e-02  5.7374e-02  9.3911e-02  7.0849e-02 -5.2013e-03  1.9899e-02  4.3693e-02  1.9703e-02  1.0733e-01 -2.5163e-02 -2.7085e-02 -9.2142e-02 -1.4916e-01  3.4264e-02 -5.9408e-02  8.9024e-03  1.3432e-01 -1.4379e-02  2.9918e-01  7.9933e-02  1.5238e-01  3.0157e-01 -5.5861e-01 -8.7440e-02  4.3509e-02  1.5296e-02  5.8293e-02  1.4367e-02  1.3080e-01  1.4563e-01 -7.9580e-02  2.6311e-02 -3.2247e-02
  3.9601e+02 -5.2355e-02  3.0530e-02 -4.8803e-02 -2.0367e-02  1.9205e-02  2.7558e-02 -5.8678e-02 -2.9007e-03 -8.6073e-02 -5.2230e-02  2.3724e-02 -4.7500e-02 -1.0504e-02  8.4609e-03  6.8176e-03 -4.8563e-03  4.2341e-03  3.3432e-02 -4.7628e-02  1.3008e-02  5.7520e-02  3.2993e-02 -2.7170e-03 -3.7016e-03  2.2352e-02  1.0233e-02  2.6457e-02  2.0982e-03 -1.0083e-02 -3.9170e-02 -3.8686e-02 -1.5597e-02 -2.3110e-02  1.1810e-02 -2.9672e-02  5.2621e-02 -1.6915e-01 -2.3128e-01 -2.8766e-01  1.2106e-02  5.3814e-01 -1.1485e-02  2.6647e-02 -5.2581e-02  2.9185e-02  1.1915e-01  4.1584e-01  2.7700e-01 -2.7838e-01  4.6090e-02 -3.9525e-01
  4.8225e+02 -7.6784e-02  3.5858e-02  1.8826e-01 -2.1390e-01  1.0097e-01 -1.5518e-02  6.7440e-02  3.5330e-01  4.5590e-01  3.5626e-02 -2.2041e-01  2.6976e-01 -5.7528e-02  4.6657e-02  1.0311e-01 -5.4520e-02  4.5190e-02  2.3569e-01 -9.9874e-02  3.1241e-02  1.2774e-01  1.0535e-01  2.5271e-02 -1.4548e-02  1.2465e-01 -3.7098e-02 -6.3925e-02 -3.8043e-02 -6.2935e-02 -2.1041e-01 -3.6270e-01 -7.1083e-02 -8.9708e-02  6.5188e-03 -1.4564e-02  1.2463e-02 -2.2865e-02 -4.3810e-02 -3.8852e-02 -4.7355e-02  1.2562e-01  2.3121e-02 -2.1530e-02  2.1042e-02 -3.0703e-02 -5.8479e-02 -1.7534e-01 -1.3361e-01  1.1775e-01 -1.5559e-02  1.3866e-01
  5.2360e+02  1.1123e-02  6.7730e-02  7.1867e-02  1.7470e-01  3.7686e-03  3.6762e-01 -1.8529e-01 -2.8994e-01 -1.8685e-01  1.9563e-02  3.9505e-01 -6.1529e-02 -1.4738e-02 -1.2093e-02  4.4224e-02 -1.3621e-01  8.0602e-02 -1.9375e-01  1.4617e-01  1.7893e-01  2.0415e-01 -1.2457e-03 -1.4269e-01  4.6038e-02  3.4301e-02  2.3374e-02 -5.5548e-02 -1.9903e-02  1.2547e-02 -4.7119e-02 -6.9564e-02  3.8290e-01 -1.0878e-01 -8.0194e-03  9.8027e-04 -3.6859e-02  3.1412e-02  1.5278e-01  1.4652e-01 -5.4515e-02 -2.2521e-01  1.4483e-02  4.9761e-03 -3.0782e-02  1.2321e-03  3.9560e-02  1.2482e-01  8.0226e-02 -1.1027e-01  1.0552e-03 -1.4055e-01
  5.5512e+02 -9.2739e-03 -1.6425e-02 -3.7271e-02 -1.9725e-01  7.5542e-02 -2.6874e-01  2.0829e-01  3.2533e-01  1.7424e-01  2.9920e-02 -3.0430e-01  6.8394e-02 -7.4400e-03 -1.2364e-02 -2.5179e-02 -1.9848e-01  1.3336e-01 -2.5640e-01  1.9943e-01  2.0075e-01  1.2146e-01 -1.7145e-02 -1.4650e-01  2.8142e-02 -9.6832e-03  5.5554e-02  2.2933e-02  2.0882e-02  5.7967e-03  1.0453e-02  1.3058e-01  4.9749e-01 -1.3595e-01  6.6543e-03 -4.1312e-03  2.5278e-02 -2.8903e-02 -1.0673e-01 -1.0489e-01  3.8268e-02  1.5178e-01 -1.0757e-02 -5.1937e-03  2.0756e-02 -4.5275e-03 -3.2223e-02 -8.8453e-02 -5.8232e-02  7.1039e-02 -2.4637e-03  9.4261e-02
  6.3762e+02 -5.1909e-02  4.4219e-02  1.1947e-01  2.5210e-02  3.4126e-02  3.5579e-01 -2.3917e-01 -3.3950e-02  2.4444e-01  2.2868e-01  1.3424e-01  1.0369e-02 -1.8104e-01 -2.7201e-02 -1.5338e-01 -1.3205e-01 -6.7588e-02 -1.0433e-01 -2.0624e-01 -3.8675e-02 -1.4927e-01  3.6823e-02 -2.8026e-02 -1.6718e-01 -7.3443e-02  6.3167e-02  2.3394e-01  2.2243e-01 -5.1122e-02 -8.4353e-02  5.2305e-01 -1.2354e-01 -1.7784e-01 -8.5068e-04  5.9862e-03 -2.2265e-02  2.8313e-02  8.7134e-02  8.2885e-02 -2.0575e-02 -1.2908e-01  4.9680e-03 -5.2986e-03 -5.9151e-03 -7.0087e-03 -1.3063e-02 -5.7757e-03 -3.6958e-03 -2.2665e-02 -5.9962e-03 -1.5877e-02
  6.7766e+02 -1.9196e-03 -2.7757e-03 -1.7384e-04 -5.3844e-02  3.2499e-02 -1.2097e-02  6.1071e-02  4.9992e-02 -4.2968e-03  1.6178e-02 -2.5223e-02  3.6896e-03 -9.6644e-03 -3.8096e-02  5.5391e-03 -1.2835e-01  5.3236e-02 -1.8571e-01  1.2994e-01  1.1853e-01  1.2767e-01 -1.1590e-02 -1.1782e-01  2.8908e-02  4.5751e-03  6.1499e-02 -1.0812e-02  1.5668e-02  9.7447e-02 -2.6139e-02 -1.0346e-01 -8.8970e-01  2.3007e-01  1.0486e-03  2.2823e-03  2.8976e-03 -4.6242e-03 -9.4020e-03 -1.2475e-02  3.0243e-02 -1.1630e-02 -1.0870e-02 -2.1703e-04  1.8449e-03 -5.5627e-04 -4.6727e-03 -9.4905e-03 -5.2940e-03  2.8031e-03 -1.8540e-03  1.0864e-02
  8.7118e+02 -3.5616e-02  1.2763e-02  5.7229e-02 -7.6849e-02  1.7514e-02 -1.3670e-01  1.4141e-01 -3.5185e-02 -2.1802e-01 -3.8579e-01  4.3693e-02  1.3779e-01  2.0122e-01  3.1820e-02  2.0832e-01  1.0100e-01  1.1569e-01  3.0413e-01  2.0613e-01  8.1161e-02  3.0438e-01 -9.1862e-02 -2.0942e-02 -1.3636e-01 -1.8006e-01  5.5751e-03 -4.2909e-02  9.3571e-02 -3.0737e-02 -7.3614e-02  5.0582e-01 -1.1475e-01 -2.0434e-01  1.6242e-03  1.1921e-03  4.5602e-03 -4.2657e-03 -1.4141e-02 -1.5304e-02  1.2042e-02  1.9157e-02 -3.1453e-03  2.1236e-03 -3.4080e-03 -2.1901e-03  9.2740e-03  1.3802e-02  5.2236e-03 -2.8657e-03  7.1261e-04 -1.4244e-02
  9.5190e+02  3.2490e-04  9.5517e-03 -1.4355e-02  3.0185e-01 -2.1677e-01 -1.5776e-01 -3.4503e-01 -8.5823e-02  2.7457e-01 -6.5659e-02 -1.8854e-01  8.4950e-02  3.1481e-02  1.2949e-01 -1.9603e-02  4.7415e-01 -2.1226e-01  1.2138e-01 -4.7741e-01 -1.7055e-01  4.4418e-02 -2.1148e-02 -1.4445e-01  3.5278e-02 -6.0876e-03  3.3205e-02 -1.1952e-02  7.6211e-03  2.0769e-02 -1.0242e-02  1.9828e-02  8.0804e-03 -1.1679e-02 -4.6627e-03  5.8874e-04  2.7487e-03  8.8540e-05 -2.0156e-03  1.8203e-04  1.6511e-02  4.6201e-03 -7.9976e-03 -7.5807e-04  3.4534e-03 -2.0538e-03 -2.8151e-03 -1.1627e-02 -1.0301e-02  1.2630e-02 -4.4367e-04  1.6262e-02
