 -6.9322e+03 -2.6358e+04 -2.1745e+04 -1.5955e+03 -3.6000e+03 -2.4585e+04  5.4792e+03  1.2582e+04  2.2206e+04  2.0751e+04  9.7617e+04  8.2215e+04 -9.3088e+01 -1.1021e+03 -1.4548e+03 -3.0860e+02  5.8062e+02  5.8446e+02 -5.0787e+02  8.0161e+02  1.2462e+03  4.1072e+02  3.8572e+02 -3.6035e+02 -1.4480e+02  1.6174e+02  1.2389e+02 -1.7411e+02  1.9996e+01  1.3617e+02  2.7181e+02 -6.5869e+01 -3.8395e+02 -3.3022e+02 -5.2255e+02  2.1488e+02  1.8140e+02 -1.5491e+01  1.8978e+01  2.0807e+02  2.6828e+02 -2.1230e+01  5.4666e+02 -1.9173e+03  7.5353e+02  1.2166e+03  3.1412e+03  2.3105e+03 -5.4370e+02 -1.5923e+03 -1.1640e+03
 -1.7188e+04 -2.1416e+04 -6.9705e+04  3.2702e+03  4.4289e+03  9.4954e+03 -1.3726e+02 -7.2897e+03 -1.0112e+04  5.7741e+04  8.2215e+04  2.7227e+05 -1.4124e+02 -1.6496e+03 -4.3659e+03 -1.1323e+03  7.4624e+02  1.6811e+03 -8.4374e+02  7.7378e+02  1.2157e+03  1.1356e+03 -4.5065e+02 -5.2361e+02 -2.1347e+02  5.8360e+01  8.3323e+01 -4.8802e+02  1.0193e+02  1.0432e+02  6.1596e+02 -1.5332e+02 -2.3662e+02  1.8935e+02  4.9847e+02 -1.2131e+02 -2.1403e+02 -4.6984e+02  6.3502e+02  1.8555e+02 -1.7947e+02  3.9403e+02  1.7355e+02  8.7481e+02 -5.2364e+01 -1.9306e+02  2.7156e+03 -8.1821e+02  2.6942e+03 -1.8224e+03  2.1182e+03
 -1.2229e+04  1.5017e+03  3.5959e+03 -5.5392e+03  7.0812e+02  2.2929e+03 -5.3451e+03 -3.1385e+01  2.4640e+03  2.6335e+03 -9.3088e+01 -1.4124e+02  4.4512e+04  8.0169e+02  2.3698e+03 -4.0082e+04 -3.7162e+04 -1.4609e+03 -3.0699e+04  2.8396e+04 -1.6507e+04 -5.9388e+03 -5.4249e+02 -1.2983e+03 -2.3707e+03 -3.1105e+02 -2.8127e+03  4.2897e+02  4.8668e+02  1.6199e+03 -6.5932e+02  6.7865e+02  1.6477e+03  5.4313e+01  1.6820e+02 -1.6490e+01  5.2677e+01  3.4539e+01  4.2330e+01  8.8253e+01 -8.4220e+01 -3.0331e+01 -1.3677e+02 -7.8913e+01 -1.2832e+02  1.7474e+01 -2.2533e+00 -5.5695e+01  7.8457e+01  8.4408e+00 -2.4115e+01
  1.3325e+03 -6.9084e+03 -5.9662e+02 -6.6089e+03  3.0445e+03  4.7111e+03  5.3695e+03 -1.4847e+03 -4.2951e+03  3.2909e+03 -1.1021e+03 -1.6496e+03  8.0169e+02  4.8425e+04 -2.7330e+03 -3.4975e+04 -6.4116e+04 -1.8793e+03  2.7171e+04 -5.9404e+04  2.6916e+04 -8.0878e+02 -7.6809e+03 -1.7988e+03  1.0498e+02  1.5107e+03 -3.2537e+02 -1.7978e+01  3.2057e+02 -9.4082e+02  4.4296e+02  1.3758e+03 -7.0097e+02  6.6376e+01 -7.5940e+01 -7.4226e+01 -8.7306e+01 -3.7897e-01  6.3838e+01 -1.3845e+02 -7.8238e+01 -3.0038e+01 -7.5499e+00 -4.4547e+01  4.2743e+01  1.9221e+01  1.0401e+02 -3.7475e+00 -7.7367e+00  3.3191e+00 -1.0071e+02
  3.6176e+03 -7.7222e+02 -8.1890e+03  1.4102e+03  5.7339e+02 -1.0907e+03 -3.7063e+03  2.5136e+02  2.3523e+03  7.5471e+03 -1.4548e+03 -4.3659e+03  2.3698e+03 -2.7330e+03  3.9421e+04  7.6959e+02  2.0424e+01 -1.3294e+04 -1.4031e+04  2.4805e+04 -2.7814e+04 -2.6535e+03 -1.6095e+03 -1.4295e+04 -1.1754e+03 -5.6544e+02 -7.0940e+02 -4.7681e+01 -7.8064e+02 -2.1771e+03  6.3321e+02 -5.8199e+02 -4.2041e+02 -3.7434e+01 -9.0543e+01 -3.5749e+01 -3.3739e+01  2.2314e+01 -2.0832e+00 -1.0988e+02 -1.3060e+02 -4.8899e+00  3.3582e+01  2.0508e+01  1.4647e+01 -9.3776e+01  4.1679e+01  1.3707e+01 -3.0340e+00 -4.2450e+01  3.4754e+01
 -5.0205e+03 -5.4746e+03  7.5188e+02 -2.7448e+03  2.4304e+03  2.2614e+03 -2.4243e+02 -5.7370e+02  4.6618e+02  8.0012e+02 -3.0860e+02 -1.1323e+03 -4.0082e+04 -3.4975e+04  7.6959e+02  1.5254e+05  1.3328e+05 -3.9635e+03  1.1290e+04  1.3326e+04  1.8310e+01 -1.2276e+03 -2.3371e+03 -9.4294e+02  1.9278e+02  1.6286e+02 -1.4804e+02 -3.2883e+02  1.9857e+02  5.1235e+02  2.7484e+02  3.4922e+02 -9.5476e+02 -3.7644e+01 -2.1404e+02 -7.4962e+01 -9.2021e+01 -5.4132e+01  6.4566e+01 -1.0396e+01  5.2396e+01  1.2373e+02  3.3587e+01  2.3845e+01 -1.8367e+02  6.1122e+01 -5.3202e+01  2.7306e+02 -5.5033e+01  2.5543e+01  2.1772e+02
  2.8356e+03  2.7535e+03  4.1273e+02  1.6255e+03 -1.5137e+02 -1.7993e+03 -4.8703e+02  5.6272e+02 -8.7587e+02 -4.0295e+02  5.8062e+02  7.4624e+02 -3.7162e+04 -6.4116e+04  2.0424e+01  1.3328e+05  2.2840e+05  1.2207e+03 -1.4868e+04 -1.5298e+04 -1.3976e+03 -5.2049e+02 -9.8548e+02  4.1663e+02 -2.5692e+00  4.1602e+01 -1.1813e+02  1.6308e+02  6.7285e+01 -6.0488e+01 -1.3424e+02  1.0370e+02 -6.3187e+01 -1.2461e+02 -6.1530e+01  5.5842e+01  1.2136e+02  5.8495e+01 -9.0507e+01  2.4145e+02  1.9971e+02 -2.7791e+01  5.4793e+01 -1.1481e+02 -1.2727e+02 -2.1394e+02  2.3348e+01  9.4845e+01 -6.4250e+01  1.6820e+02  1.4198e+02
  4.2769e+03  4.2496e+03 -1.3872e+03  2.9867e+03 -2.8245e+03 -6.1953e+02  1.2276e+02  4.9332e+02 -4.2821e+02 -1.7325e+02  5.8446e+02  1.6811e+03 -1.4609e+03 -1.8793e+03 -1.3294e+04 -3.9635e+03  1.2207e+03  4.8630e+04  8.4255e+03  1.0345e+04  1.3392e+03 -5.2489e+03 -7.0132e+03  1.5991e+03 -4.2313e+02  6.5369e+02 -1.2112e+03  5.0706e+02  3.4382e+02 -2.5847e+02 -3.6298e+02  5.5976e+02  1.4129e+02  2.2392e+01  1.5181e+02  3.1689e+01 -8.8862e+00 -9.5622e+01  3.5086e+01  7.9807e+01 -1.1716e+01  5.9902e+01 -1.3388e+02  1.5954e+01  1.1476e+02  8.7439e+01  3.2660e+01 -5.3514e+01  1.2666e+02 -1.0228e+02  1.1056e+01
 -4.4917e+03  5.6154e+03 -2.4326e+03  4.1257e+02  1.0209e+03 -4.9378e+02 -3.4391e+03  1.0593e+03  3.1162e+03 -2.6357e+02 -5.0787e+02 -8.4374e+02 -3.0699e+04  2.7171e+04 -1.4031e+04  1.1290e+04 -1.4868e+04  8.4255e+03  1.1799e+05 -1.0663e+05  5.2826e+04 -1.0499e+03  1.8106e+03 -2.0496e+03  1.0751e+02 -2.6376e+02 -8.1245e+01 -3.4251e+02  9.5380e+01  5.3052e+02  2.0236e+02 -6.7495e+02 -4.4673e+02  2.6928e+02  6.3265e+01 -1.2352e+01 -1.9600e+02 -1.1233e+02  1.2573e+02 -1.2212e+02  2.0017e+02 -4.4542e+01  6.7998e+01 -3.5709e+01 -4.2963e+01  1.0089e+02  5.5442e+01  2.3038e+02 -8.1844e+01  8.1343e+01  9.0476e+01
  2.0794e+02 -1.0167e+03 -7.4244e+02  5.8666e+02  2.0681e+02  2.1539e+02  6.2309e+02  1.7453e+03  4.7365e+02 -2.2125e+02  8.0161e+02  7.7378e+02  2.8396e+04 -5.9404e+04  2.4805e+04  1.3326e+04 -1.5298e+04  1.0345e+04 -1.0663e+05  2.1444e+05 -9.1194e+04 -1.5894e+03  2.5314e+03 -6.5191e+02 -3.4984e+02 -3.9015e+02 -3.6086e+02  1.6050e+02 -1.1636e+02 -1.0566e+02 -1.1014e+02 -1.0689e+02  2.9086e+02 -7.3349e+01 -5.0706e+01  2.1847e+00  1.6125e+02  5.6672e+01  3.1266e+01  2.0433e+02  4.8994e+01  1.0385e+02 -8.1258e+01  1.3318e+02  8.8004e+01  4.7479e+01 -8.4618e+01 -2.2726e+02  1.0723e+02 -8.1979e+01  1.1088e+02
