 -4.2529e+04 -6.3767e+04  6.5318e+03  4.2416e+03  2.6388e+03  5.1991e+02 -2.0816e+04 -1.8243e+04  3.4517e+03  1.7285e+05  2.4986e+05 -2.5412e+04  2.4964e+02  3.7665e+02 -1.2453e+03  5.0607e+02 -4.0836e+02  1.3840e+03  1.3353e+03 -1.3483e+02 -2.0053e+01  8.5701e+02  2.1593e+03  9.5442e+02 -8.3898e+02 -7.2044e+02 -2.8500e+01 -2.0475e+02 -5.9249e+02 -3.6911e+02 -2.3312e+02  7.5618e+02 -1.3163e+02  2.4500e+02 -2.4796e+02 -1.6384e+02 -6.0459e+01  1.1985e+02 -5.5664e+02  6.5318e+01  5.7736e+02 -3.4235e+02
  5.6760e+03  6.0815e+03 -1.4163e+04  2.1197e+04  2.6576e+04 -1.2328e+01 -3.6685e+03 -2.2817e+03 -1.2443e+03 -1.6799e+04 -2.5412e+04  5.8878e+04 -5.0873e+03 -5.9316e+03  3.1538e+02 -3.4707e+03  1.4107e+03 -2.9449e+03 -5.2301e+02  9.2541e+01 -2.5325e+02 -4.7213e+02 -7.8353e+02 -1.7288e+02  2.4568e+02  2.3050e+02 -2.0134e+02  1.1206e+02  8.1955e+01  1.8311e+01 -3.6511e+02  2.7516e+02  6.2065e+01  2.1768e+01 -3.9108e+02 -4.5961e+02 -1.1665e+02  1.0823e+02  2.6007e+02  2.6017e+02  4.6385e+01  1.1437e+02
 -1.0212e+04  3.5610e+01 -3.4711e+03  4.2942e+03 -8.5290e+02  1.1142e+03 -3.5235e+03 -6.2218e+02 -3.3525e+03 -4.7439e+03  2.4964e+02 -5.0873e+03  4.3141e+04  4.2202e+03 -4.4196e+03 -5.0604e+04 -3.8326e+04  1.1955e+04 -2.7932e+04  5.6593e+03  2.7047e+04 -7.9613e+03  3.8247e+03  9.3270e+02  8.9058e+02 -8.1743e+02 -9.9514e+02 -8.6524e+02  2.0577e+03 -4.5597e+02 -3.0437e+02  8.5520e+02 -1.4773e+03 -1.7329e+02  2.3603e+01  7.5103e+01  5.4266e+01  2.0699e+01  9.3691e+01  2.3091e+01  8.8099e+01  1.5923e+02
 -6.9021e+01 -6.2599e+03  6.0024e+01 -6.4302e+02 -5.7932e+02 -7.1754e+00  5.2458e+03  6.4360e+02  6.4073e+03 -4.2315e+03  3.7665e+02 -5.9316e+03  4.2202e+03  4.2779e+04  1.1117e+03 -3.5711e+04 -5.0032e+04  1.2198e+04  6.1938e+03 -1.5741e+04 -1.1643e+04  2.8599e+03 -1.3421e+04  7.6773e+01  3.7019e+02 -2.5195e+03 -1.4564e+03  8.3651e+02 -7.9848e+02  1.9131e+02  1.0891e+02  7.0777e+02 -2.2691e+02 -5.7870e+00 -2.8277e+01 -3.9029e+00 -2.5071e+01  1.1805e+00  2.3211e+01  1.0468e+02 -1.7843e+01 -8.8373e+01
 -3.8246e+03  2.7589e+02 -1.0261e+04 -6.6421e+03 -2.2060e+02 -7.0039e+03  8.1248e+02  2.5491e+02  2.6374e+02  1.0472e+03 -1.2453e+03  3.1538e+02 -4.4196e+03  1.1117e+03  4.5139e+04  1.0103e+04  1.0498e+04 -1.7278e+04  3.0235e+04 -1.3496e+04 -7.3904e+04  6.2227e+02  1.0410e+03 -6.2570e+03 -5.5862e+02 -2.5276e+03  4.1009e+01 -1.0267e+03  1.3313e+03  2.1079e+02 -1.7480e+03  5.1353e+02  1.0157e+02 -4.5460e+01 -9.4348e+00  1.5350e+02 -2.6977e+01  5.8252e+01 -1.5930e+01  7.5359e+01 -1.5684e+01 -1.4345e+01
 -5.3511e+03 -3.4191e+03  2.9980e+02 -3.6306e+02 -2.2609e+02  9.1349e+02  1.1752e+03 -5.5167e+02  1.2184e+01 -8.0479e+02  5.0607e+02 -3.4707e+03 -5.0604e+04 -3.5711e+04  1.0103e+04  1.9031e+05  1.3594e+05 -3.4458e+04 -6.3296e+03 -8.4123e+03  1.1552e+03  4.0876e+03  1.8054e+03 -4.6952e+02 -4.1964e+02  6.2899e+02  5.2582e+02 -6.0950e+02  1.3607e+02 -3.0371e+02  5.1216e+02 -6.1200e+02  4.1027e+02  2.8774e+01  7.9090e+01  1.1044e+02 -2.0347e+01 -7.4502e+01 -1.5901e+02 -3.4783e+01 -1.9102e+02 -8.8784e+01
  2.2411e+03  1.6045e+03 -9.9047e+00  2.7047e+02 -3.5745e+02 -5.7864e+02 -8.5599e+02  3.9953e+02  5.7927e+01 -1.1537e+02 -4.0836e+02  1.4107e+03 -3.8326e+04 -5.0032e+04  1.0498e+04  1.3594e+05  1.7932e+05 -3.9043e+04  5.5751e+03  5.7682e+03 -1.8674e+03 -6.2548e+03 -4.8508e+03  1.8830e+03  8.1734e+02 -6.6774e+02 -6.2519e+02  3.0916e+02  3.5498e+02 -1.1188e+02  3.5336e+02 -1.5175e+02 -5.5552e+02  3.3452e+01  1.6317e+01  2.8973e+02 -4.6756e+01  6.7479e+01 -2.9361e+02 -2.6444e+02 -6.0517e+01 -3.3089e+01
 -5.7406e+03 -5.5159e+03  2.4729e+02 -3.8813e+02  9.7446e+01  1.6428e+03  1.0373e+02 -1.4480e+02  1.4153e+02 -3.7298e+03  1.3840e+03 -2.9449e+03  1.1955e+04  1.2198e+04 -1.7278e+04 -3.4458e+04 -3.9043e+04  6.1519e+04  1.8928e+04  1.9943e+04 -2.1150e+03  3.5212e+01 -1.3799e+03  2.6884e+02  1.0449e+02  4.3502e+01  4.0524e+01 -4.1700e+02  1.3407e+02 -2.8058e+02  6.1436e+02 -8.3861e+01  7.7499e+01  7.1825e+01  8.0661e+01  8.4389e+01 -2.0310e+01  5.8406e+01 -4.6621e+01 -6.5848e+01 -7.7568e+00  1.1523e+02
  2.1936e+03 -1.7575e+03 -8.0924e+03 -4.2049e+03  5.3635e+02 -2.2337e+03  1.2951e+03 -5.8844e+02  6.3573e+02  6.1508e+02  1.3353e+03 -5.2301e+02 -2.7932e+04  6.1938e+03  3.0235e+04 -6.3296e+03  5.5751e+03  1.8928e+04  9.8440e+04 -2.1528e+04 -9.9017e+04 -6.0008e+02 -7.4003e+02  2.9810e+03  1.1414e+02  5.7901e+02 -4.1640e+01 -2.1531e+02  4.4695e+01 -5.2803e+02  3.4976e+02  3.9298e+01  3.4810e+02  1.4882e+02 -2.7671e+01  2.4544e+01 -6.3823e+01  2.4397e+01 -1.5445e+02 -1.5053e+01 -3.6898e+01 -2.6267e+02
  9.1722e+01 -4.3737e+02  1.5940e+03  1.2943e+03  1.2115e+03 -2.1713e+02 -4.2503e+02  9.9129e+02  7.8015e+00 -5.2856e+01 -1.3483e+02  9.2541e+01  5.6593e+03 -1.5741e+04 -1.3496e+04 -8.4123e+03  5.7682e+03  1.9943e+04 -2.1528e+04  5.5406e+04  4.4799e+04  3.4014e+03 -7.1020e+02 -8.0986e+03 -2.8651e+02 -1.2240e+03  4.8574e+02 -2.2958e+02  1.1952e+02  4.1756e+02 -3.7618e+02 -5.7079e+02  3.3357e+02 -1.9131e+01 -1.3097e+01  3.8858e+01  4.2919e+01  5.7491e+01 -1.3325e+02 -1.8198e+01  1.2054e+02 -5.4251e+00
