  1.3422e+03  2.3544e-03 -5.0736e-02 -1.1476e-02  3.8520e-02  1.0584e-01 -2.1422e-02  1.0469e-01  1.1085e-03  1.5589e-01 -1.2835e-01  5.3520e-02 -3.0324e-02 -6.1211e-02  8.9243e-02 -3.2373e-02  4.1446e-01 -3.5413e-01  1.4179e-01  2.3852e-01 -3.8318e-01  1.9518e-01 -1.1789e-01  1.0681e-01 -6.8453e-02  1.6729e-02 -6.6482e-03  1.3723e-02  4.7761e-02 -6.2198e-02  2.0172e-02  3.9834e-01  6.2518e-02  3.9624e-01  9.0039e-04 -1.7347e-03 -9.2315e-04 -6.6347e-03  6.1308e-03  1.9986e-03  2.4808e-03 -1.0538e-03 -2.6672e-03
  1.4598e+03  9.2278e-03 -3.5479e-02 -1.1301e-02  1.9066e-02  1.4360e-01 -2.1960e-02  2.9985e-02 -2.1319e-02  1.0007e-01 -1.4584e-01  1.0334e-01  1.7085e-02 -1.0667e-01  1.7261e-01 -3.2252e-02  4.2315e-01 -3.7409e-01 -2.6463e-02  1.5592e-01 -4.9251e-01  2.1725e-01  1.8621e-01 -1.8647e-01  1.0080e-01 -1.2751e-02  3.6238e-02  2.5552e-03 -6.7274e-02  4.9610e-02 -4.4390e-02 -2.9057e-01 -3.6093e-02 -2.8458e-01  4.4365e-04 -2.8789e-03 -9.3056e-04 -1.0673e-02  1.8960e-02  1.0584e-02  6.7075e-03 -7.0266e-04  7.5386e-03
  1.5108e+03  5.2440e-02  4.6402e-03  3.0661e-02 -2.0710e-01  7.2400e-02 -8.1416e-02 -2.9608e-01 -1.6838e-01 -2.0008e-01 -1.9593e-01  2.0029e-01 -9.7111e-02  4.3343e-02  1.4162e-02  5.1790e-02 -3.7390e-03 -1.2328e-01 -5.7954e-01 -4.4376e-01 -3.6409e-01 -9.9392e-02 -2.8562e-02  1.1327e-02 -2.0405e-02  4.6069e-03  5.0959e-03  6.8530e-03  9.6117e-03 -2.9645e-03  7.8873e-03  8.1527e-03 -4.0507e-03  4.6928e-03 -2.1797e-05 -5.8644e-04  2.7647e-03  4.7504e-04 -9.2731e-03 -3.8870e-03  8.0461e-03  3.9085e-03 -2.0807e-02
  1.5427e+03  7.6835e-02 -1.7888e-02  3.5444e-02 -3.2577e-01  7.7881e-02 -1.5593e-01 -3.8637e-01 -2.5473e-01 -1.9788e-01 -3.6170e-01  3.1792e-01 -2.1246e-01 -2.5477e-02 -1.7917e-02 -3.5785e-02 -3.5807e-02  1.1669e-01  3.8028e-01  3.1650e-01  2.4003e-01  7.0589e-02  1.6845e-03 -1.2463e-02 -2.4637e-03  1.3800e-03  8.6872e-03  5.9693e-03 -2.6246e-03 -8.8681e-04 -2.9351e-03  3.6228e-03  2.9687e-03  1.7189e-03  1.1934e-03 -6.1710e-04  3.5411e-03 -1.4634e-03 -8.2273e-03 -2.3372e-03  7.5289e-03  3.7328e-03 -2.5382e-02
  1.6538e+03 -3.6460e-04  7.5181e-05  7.7802e-03 -1.5510e-01 -1.4009e-02 -3.7490e-02  1.1670e-01  6.9358e-02 -5.2951e-02  8.4650e-02 -8.7277e-02 -1.1085e-01 -5.7398e-03  6.6434e-03  3.4857e-03  1.0056e-02 -1.3501e-02 -1.6518e-03  1.5442e-02 -8.4533e-03  1.8398e-02  5.1403e-04 -6.4565e-03 -3.1107e-03  1.9372e-03  3.2840e-03  1.8697e-03 -6.1077e-04  3.1365e-04 -1.6546e-04 -1.7306e-03 -8.8520e-05 -8.3662e-04 -1.9167e-02  2.7773e-02  6.2520e-02  1.7081e-01 -5.8484e-01 -2.8648e-01  1.0961e-01  1.3766e-01 -6.5998e-01
  1.6656e+03 -9.8668e-04  1.8502e-02 -3.8503e-02  5.4195e-01 -3.1922e-01  2.3711e-01 -3.7012e-01 -2.2018e-01  4.0598e-01 -2.5559e-01  2.4708e-01  1.1318e-01  1.7368e-02 -2.4167e-03 -1.3605e-02  1.7648e-04  2.8566e-02  1.0959e-02 -4.1958e-02  2.3753e-03 -4.7288e-02 -7.1605e-05  1.3776e-03  4.1865e-03 -1.6433e-03 -1.8760e-03 -1.4027e-03 -5.9049e-04  4.1353e-04 -6.4387e-04  2.1264e-03  1.7985e-03  1.0305e-03 -6.3518e-03  9.9241e-03  1.0957e-02  5.1379e-02 -1.4888e-01 -7.5661e-02  1.6051e-02  2.9469e-02 -1.3960e-01
  1.7174e+03 -9.2616e-03 -4.0414e-02 -1.4411e-02  3.0071e-01  6.9430e-01  8.9621e-02 -2.9895e-02 -2.6479e-02 -2.9682e-01 -9.1145e-02  1.0623e-01  5.3226e-01  4.1256e-03 -2.2428e-02 -7.7732e-03 -3.7945e-02  2.9233e-02  2.0080e-02 -9.1583e-03  5.6572e-02 -3.0005e-02 -8.4640e-03 -5.8379e-03 -9.9962e-03  3.1960e-03  7.2248e-03  4.7083e-03  1.2933e-03  2.5274e-04  1.3188e-03 -3.5420e-03 -3.6847e-03 -4.0661e-03 -3.4592e-03 -2.0651e-03  8.6025e-03  3.2650e-03 -6.5643e-02 -2.9378e-02  3.1699e-02  2.1655e-02 -1.0207e-01
  1.8227e+03  4.3901e-03  1.5105e-03  4.3125e-03 -7.4976e-02  1.7877e-01 -5.0535e-02 -8.9984e-02 -4.2030e-02 -1.5158e-01 -1.2206e-01  9.5724e-02  2.2848e-02  5.7469e-03 -4.3366e-02 -1.0915e-02  7.9623e-02 -1.3082e-01 -4.7126e-02  1.2942e-02 -1.4562e-01  1.0517e-02  2.7569e-01  4.9130e-01  4.7034e-01 -1.5266e-01 -3.1520e-01 -2.7904e-01 -6.3347e-02 -2.1792e-02 -6.9114e-02  2.0134e-01  7.1059e-02  2.2136e-01 -1.7577e-03 -3.7969e-04  5.7152e-03  1.1584e-02 -4.1808e-02 -1.6209e-02  2.5598e-02  1.4641e-02 -8.4814e-02
  2.9753e+03 -2.3969e-02  2.5605e-03  6.4324e-02  4.0335e-01 -5.8558e-02 -9.0143e-01 -4.8267e-02  8.2376e-02  4.7619e-03 -4.5446e-02 -4.7374e-02  2.0058e-02  2.4084e-03 -1.3925e-03 -1.4847e-03  9.5784e-04  5.1383e-03 -5.9798e-03 -2.6106e-02  1.1878e-02  2.8258e-02  1.1476e-03 -1.6422e-03 -2.4867e-04 -4.1805e-04  6.0418e-04  4.3776e-04 -4.5112e-04  1.1658e-04 -2.2012e-04 -2.8081e-04  4.0520e-03 -5.5727e-05 -1.1763e-04  7.4070e-04  7.0850e-04  1.1194e-02 -7.3946e-03 -1.5077e-02  1.0950e-02 -1.2755e-02 -1.8332e-02
  3.1330e+03  8.9660e-04  9.2655e-04 -9.6374e-04 -1.0700e-02  3.4528e-04  2.9752e-02  2.5457e-04 -6.0338e-03 -2.8531e-03  6.3842e-03  3.2529e-03  1.1288e-03 -1.4213e-02 -5.0066e-02 -4.6758e-02  4.6726e-01  4.4559e-01 -1.3289e-01 -3.0675e-01  1.2698e-01  6.7017e-01 -6.2366e-05  4.4765e-04  1.4837e-04  1.1820e-04  5.4697e-04  2.8601e-04  1.4216e-04 -7.2128e-04 -2.2010e-04 -3.0816e-03  1.0302e-02  1.6845e-03  8.6951e-05  2.5727e-05 -8.9979e-05 -4.0839e-04 -4.1917e-04  9.1553e-04 -9.5433e-04  2.5959e-04  8.4246e-04
  3.2041e+03  1.0719e-03  6.5974e-04  6.7639e-04  1.5600e-03 -2.8431e-04 -2.2573e-02 -2.8523e-03  1.0292e-02 -2.2356e-05 -6.0814e-03 -1.5412e-02  5.6664e-03 -6.6221e-02 -3.2985e-02  6.0958e-02  5.2483e-01  5.1567e-01 -1.3985e-01  2.6238e-01 -1.2467e-01 -5.8700e-01 -3.4820e-04 -2.2156e-04  3.3289e-04 -1.0246e-04  6.1442e-05  1.7291e-04 -3.5704e-05  3.6033e-05 -2.0169e-05  2.5971e-04 -7.8026e-04  9.6865e-05  2.7778e-05  9.2382e-06  1.1700e-04 -1.5229e-04 -1.5734e-03  1.1894e-03 -4.5586e-04  1.2796e-03 -9.7048e-04
  3.4515e+03 -5.8988e-02 -1.7118e-02  1.2561e-02  2.5407e-02 -1.0118e-02 -7.0193e-02  2.2535e-01 -4.1461e-01 -2.7938e-02  5.6064e-01  6.6789e-01 -7.7719e-02 -1.2436e-03 -6.4259e-04  1.3458e-03  1.1118e-02  2.0553e-03  3.2154e-04  7.7296e-03 -3.5981e-03 -1.1589e-02  4.9339e-05  1.0919e-03 -6.7638e-05 -1.4066e-04 -3.2582e-04  1.7235e-04 -1.5323e-04  5.0830e-04  1.2207e-04  3.4636e-03 -1.0902e-02 -1.4617e-03  1.8719e-04  1.0867e-04 -6.1786e-05  9.2257e-04 -9.5378e-04 -2.6092e-03  8.8245e-04 -1.8946e-03 -2.2495e-03
