  1.4403e+03 -5.8063e-03  7.1401e-02 -2.6754e-02 -2.6170e-01 -2.4959e-01  4.1990e-02  1.8234e-01 -3.3135e-01  1.3305e-01  1.7621e-01 -3.1928e-01  1.6660e-01  1.2116e-01  3.1104e-02  1.0950e-02 -2.7605e-01 -7.2169e-02  6.3974e-02 -2.4825e-01 -1.2691e-01 -8.8152e-02 -2.3569e-01 -1.3709e-01  6.2584e-03  2.7214e-02  4.2688e-03  3.4372e-03  8.3340e-02  5.1671e-02 -3.3629e-03  1.1726e-01  4.8141e-01 -1.5180e-01
  1.4817e+03  2.3165e-02  6.9186e-02 -2.0663e-02 -3.2578e-01 -3.5810e-01  6.9325e-02  3.3156e-02 -3.0377e-01  2.0565e-01  6.1532e-02 -3.5965e-01  5.0378e-02 -6.2288e-02  3.4177e-02 -2.3682e-02  3.1198e-01 -3.3251e-01 -1.4845e-01  2.0979e-01 -1.3130e-01  4.1070e-01  6.6673e-02  8.2060e-03  9.2315e-03 -2.4101e-02  1.7456e-02 -1.0686e-02 -1.6225e-02 -9.7379e-03  5.3896e-04 -2.4740e-02 -1.0311e-01  3.2583e-02
  1.5227e+03 -2.7171e-02 -3.5647e-02  7.8619e-03  2.3759e-01  3.0380e-01 -6.5902e-02 -2.8319e-02  1.9719e-01 -1.3251e-01 -4.6039e-02  2.3208e-01 -3.5550e-02  3.1990e-02  6.6641e-02 -1.8134e-02  8.8336e-02 -5.7901e-01 -1.2327e-01 -2.0968e-02 -3.6379e-01  4.7484e-01 -6.0857e-02 -1.8066e-02 -4.6207e-03  1.6756e-02 -1.0731e-02  6.9237e-03  1.2942e-02  1.5529e-02 -3.2229e-03  1.9311e-02  5.0490e-02 -1.4640e-02
  1.6570e+03  4.7490e-02  1.9888e-02  1.5220e-03  1.6566e-01  1.6608e-01 -2.9487e-02 -5.7650e-01 -5.9813e-02  3.6384e-01 -4.3580e-01 -3.3687e-01 -4.0610e-01  2.7537e-02 -1.9716e-03  5.7418e-03 -3.3156e-02 -6.8820e-03  2.2228e-02 -2.5044e-02 -2.2856e-02 -2.2163e-02 -1.8516e-02 -6.4378e-03 -1.0672e-03  3.5617e-03  2.5733e-05  6.4164e-04  4.7078e-03  4.3026e-03 -6.8794e-04  6.3469e-03  1.5444e-02 -4.3976e-03
  1.6767e+03  9.3792e-03 -1.8468e-02 -5.1323e-02 -1.3138e-01  2.5870e-01  7.1893e-01 -2.7969e-01  3.2722e-01 -1.0939e-01  2.6100e-01 -2.9041e-01  2.1167e-01  1.5790e-03 -3.1091e-03 -8.6403e-03 -2.2943e-02  3.2229e-03 -7.3694e-03  2.3577e-02 -4.4711e-03  3.9006e-03 -1.2326e-03  2.4270e-03  6.7445e-03  8.3554e-04 -1.6452e-03 -4.5720e-03  1.3554e-04 -2.6688e-04 -7.4165e-04 -4.1285e-04  8.1292e-04  2.2591e-03
  1.8204e+03  9.6896e-03 -1.7352e-02  8.0146e-03  1.7394e-01  2.8245e-01 -6.9850e-02 -6.8649e-03  1.3120e-01 -7.5150e-02 -1.5252e-02  1.4771e-01 -2.9255e-02 -1.9177e-02  1.4486e-02 -8.7173e-03 -1.7767e-01 -2.5887e-03  1.4946e-02 -1.6306e-01 -3.1357e-02 -6.5000e-02  2.5598e-01 -6.0379e-01  2.6405e-01 -1.8832e-01  3.4525e-01 -1.5865e-01  1.5233e-02  9.6089e-02 -3.1793e-02 -1.8303e-02 -2.7395e-01  9.5233e-02
  3.1414e+03 -4.9474e-04  1.7750e-04 -1.5428e-04  1.8013e-02 -2.4800e-02  1.2216e-02 -6.1156e-05 -5.4672e-03 -1.0040e-02 -3.8317e-03  1.9573e-03  1.0592e-02 -3.8441e-02  5.2546e-02 -2.5933e-02  1.2120e-01 -1.0223e-01  6.8667e-01  3.1850e-01 -4.9073e-01 -3.9295e-01  1.7499e-04 -8.3331e-04  3.3184e-04  4.5487e-04 -1.9173e-04  1.5212e-04 -1.1444e-03  5.3858e-04 -4.0293e-04  1.9626e-02 -2.4368e-03  4.4636e-03
  3.1690e+03 -4.6723e-02  3.8354e-02 -2.2340e-02  7.5296e-01 -5.4264e-01  3.3287e-01 -4.3161e-02 -4.9993e-02 -8.1666e-02 -7.2004e-02  6.8006e-03  7.6162e-02  1.6031e-03  2.4313e-03 -5.8191e-04 -1.1831e-02 -3.2182e-03 -2.3532e-02 -1.8912e-02  1.0724e-02  1.5213e-02  3.6117e-03 -3.1423e-03  1.7908e-03 -7.1956e-04  2.7020e-03 -1.1038e-03  1.3117e-04  6.9601e-04 -2.2648e-04 -1.0620e-02 -3.2411e-05 -1.9292e-03
  3.2065e+03  5.3580e-04 -1.0550e-03 -2.9319e-03  4.6188e-04 -9.0948e-04 -2.5274e-03  6.5358e-03  1.3512e-03  1.7249e-02 -1.1734e-02  8.8853e-03  1.1199e-02 -1.6348e-02  3.2189e-02  8.9454e-02 -1.3369e-01  1.1429e-01 -6.8122e-01  3.2720e-01 -4.9531e-01 -3.7764e-01 -7.0502e-05  1.3882e-04  3.8579e-04 -4.1688e-05  8.2087e-05  2.2812e-04 -3.7911e-07  7.4620e-07  2.0734e-06 -5.7153e-05  1.1254e-04  3.1276e-04
  3.4860e+03  6.0110e-02  1.8428e-02  4.3540e-03 -8.3657e-02  7.2902e-02 -4.1521e-02 -2.7065e-01 -3.4412e-01 -5.4647e-01 -4.6578e-01  4.0109e-02  5.2129e-01  2.6085e-05 -1.4746e-03  5.3538e-04 -2.5934e-03 -1.0531e-03 -7.1351e-03 -4.8061e-03  3.3039e-03  4.9729e-03 -7.2378e-04  2.9385e-04 -2.3801e-04 -6.5391e-05 -4.1862e-04  1.3869e-04 -2.1010e-03 -4.8010e-04 -2.1120e-04  3.4990e-02  1.1363e-03  5.9855e-03
  3.5480e+03  1.3786e-02 -2.7145e-02 -7.5437e-02  2.1188e-03 -4.1721e-03 -1.1594e-02  2.8831e-01  3.4672e-01  5.4126e-01 -4.8109e-01  3.2858e-02  5.1359e-01  3.6747e-04 -7.2356e-04 -2.0108e-03  1.2388e-03 -3.2805e-03  1.7186e-02 -6.1981e-03  1.3046e-02  9.9518e-03 -2.8214e-05  5.5556e-05  1.5439e-04 -5.4497e-06  1.0731e-05  2.9821e-05  8.6963e-06 -1.7121e-05 -4.7580e-05 -2.4500e-05  4.8207e-05  1.3396e-04
